"1312","FACTURAS POR COBRAR EMITIDAS EN CARTERA RELACIONAD",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13121","FACTURAS POR COBRAR EMITIDAS EN CARTERA MATRIZ  RE",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131211","FACTURAS POR COBRAR EMITIDAS MATRIZ RELACIONADA MN","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"131212","FACTURAS POR COBRAR EMITIDAS MATRIZ RELACIONADA ME","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13122","FACTURAS POR COBRAR EMITIDAS SUBSIDIARIA RELACIONA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131221","FACTURAS POR COBRAR EMITIDAS SUBSIDIARIA RELAC. MN","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"131222","FACTURAS POR COBRAR EMITIDAS SUBSIDIARIA RELAC. ME","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"13123","FACTURAS POR COBRAR EMITIDAS ASOCIADA RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131231","FACTURAS POR COBRAR EMITIDAS ASOC.RELAC.M.N.","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"131232","FACTURAS POR COBRAR EMITIDAS ASOC.RELAC.M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
